;location_accesstype_title;charging_hour;utilization;connector_count;congested_connectors;energy_consumption;charging_minutes
2021-08-14 21:00:00;Public access - Free access;2021-08-14 21:00:00+00:00;26.666666666666668;2.0;0.0;1.8728975317875842;32.0
2021-08-14 22:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-14 23:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 04:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 05:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 06:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 07:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 08:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 09:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 10:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 12:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 14:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 15:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 16:00:00;Public access - Free access;2021-08-15 16:00:00+00:00;19.166666666666668;2.0;0.0;1.3222949756888152;23.0
2021-08-15 17:00:00;Public access - Free access;2021-08-15 17:00:00+00:00;50.0;2.0;1.0;3.4494651539708214;60.0
2021-08-15 18:00:00;Public access - Free access;2021-08-15 18:00:00+00:00;16.666666666666668;2.0;0.0;1.1498217179902739;20.0
2021-08-15 19:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-15 20:00:00;Public access - Free access;2021-08-15 20:00:00+00:00;34.166666666666664;2.0;0.0;2.1900077857365314;41.0
